Time,Number of Animals,Average sense radius, Average speed,Average reproduction threshold,Average passed energy
156,11,7002.585,1065.84,70039.01,29846.73
157,11,7002.585,1065.84,70039.01,29846.73
158,11,7002.585,1065.84,70039.01,29846.73
159,11,7002.585,1065.84,70039.01,29846.73
160,11,7002.585,1065.84,70039.01,29846.73
161,11,7002.585,1065.84,70039.01,29846.73
162,11,7002.585,1065.84,70039.01,29846.73
163,11,7002.585,1065.84,70039.01,29846.73
164,11,7002.585,1065.84,70039.01,29846.73
165,11,7002.585,1065.84,70039.01,29846.73
166,11,7002.585,1065.84,70039.01,29846.73
167,11,7002.585,1065.84,70039.01,29846.73
168,11,7002.585,1065.84,70039.01,29846.73
169,11,7002.585,1065.84,70039.01,29846.73
170,11,7002.585,1065.84,70039.01,29846.73
171,11,7002.585,1065.84,70039.01,29846.73
172,11,7002.585,1065.84,70039.01,29846.73
173,11,7002.585,1065.84,70039.01,29846.73
174,11,7002.585,1065.84,70039.01,29846.73
175,11,7002.585,1065.84,70039.01,29846.73
176,11,7002.585,1065.84,70039.01,29846.73
177,11,7002.585,1065.84,70039.01,29846.73
178,11,7002.585,1065.84,70039.01,29846.73
179,11,7002.585,1065.84,70039.01,29846.73
180,11,7002.585,1065.84,70039.01,29846.73
181,11,7002.585,1065.84,70039.01,29846.73
182,11,7002.585,1065.84,70039.01,29846.73
183,11,7002.585,1065.84,70039.01,29846.73
184,11,7002.585,1065.84,70039.01,29846.73
185,11,7002.585,1065.84,70039.01,29846.73
186,11,7002.585,1065.84,70039.01,29846.73
187,11,7002.585,1065.84,70039.01,29846.73
188,11,7002.585,1065.84,70039.01,29846.73
189,11,7002.585,1065.84,70039.01,29846.73
190,11,7002.585,1065.84,70039.01,29846.73
191,11,7002.585,1065.84,70039.01,29846.73
192,11,7002.585,1065.84,70039.01,29846.73
193,11,7002.585,1065.84,70039.01,29846.73
194,11,7002.585,1065.84,70039.01,29846.73
195,11,7002.585,1065.84,70039.01,29846.73
196,11,7002.585,1065.84,70039.01,29846.73
197,11,7002.585,1065.84,70039.01,29846.73
198,11,7002.585,1065.84,70039.01,29846.73
199,11,7002.585,1065.84,70039.01,29846.73
200,11,7002.585,1065.84,70039.01,29846.73
201,11,7002.585,1065.84,70039.01,29846.73
202,11,7002.585,1065.84,70039.01,29846.73
203,11,7002.585,1065.84,70039.01,29846.73
204,11,7002.585,1065.84,70039.01,29846.73
205,12,7026.365,1082.024,69816.18,29753.59
206,12,7026.365,1082.024,69816.18,29753.59
207,12,7026.365,1082.024,69816.18,29753.59
208,12,7026.365,1082.024,69816.18,29753.59
209,12,7026.365,1082.024,69816.18,29753.59
210,12,7026.365,1082.024,69816.18,29753.59
211,12,7026.365,1082.024,69816.18,29753.59
212,11,7026.176,1023.641,69760.46,29884.46
213,11,7026.176,1023.641,69760.46,29884.46
214,11,7026.176,1023.641,69760.46,29884.46
215,11,7026.176,1023.641,69760.46,29884.46
216,11,7026.176,1023.641,69760.46,29884.46
217,11,7026.176,1023.641,69760.46,29884.46
218,11,7026.176,1023.641,69760.46,29884.46
219,11,7026.176,1023.641,69760.46,29884.46
220,11,7026.176,1023.641,69760.46,29884.46
221,11,7026.176,1023.641,69760.46,29884.46
222,11,7026.176,1023.641,69760.46,29884.46
223,11,7026.176,1023.641,69760.46,29884.46
224,11,7026.176,1023.641,69760.46,29884.46
225,11,7026.176,1023.641,69760.46,29884.46
226,11,7026.176,1023.641,69760.46,29884.46
227,11,7026.176,1023.641,69760.46,29884.46
228,11,7026.176,1023.641,69760.46,29884.46
229,11,7026.176,1023.641,69760.46,29884.46
230,11,7026.176,1023.641,69760.46,29884.46
231,11,7026.176,1023.641,69760.46,29884.46
232,11,7026.176,1023.641,69760.46,29884.46
233,11,7026.176,1023.641,69760.46,29884.46
234,11,7026.176,1023.641,69760.46,29884.46
235,11,7026.176,1023.641,69760.46,29884.46
236,11,7026.176,1023.641,69760.46,29884.46
237,11,7026.176,1023.641,69760.46,29884.46
238,11,7026.176,1023.641,69760.46,29884.46
239,11,7026.176,1023.641,69760.46,29884.46
240,11,7026.176,1023.641,69760.46,29884.46
241,11,7026.176,1023.641,69760.46,29884.46
242,11,7026.176,1023.641,69760.46,29884.46
243,11,7026.176,1023.641,69760.46,29884.46
244,11,7026.176,1023.641,69760.46,29884.46
245,11,7026.176,1023.641,69760.46,29884.46
246,11,7026.176,1023.641,69760.46,29884.46
247,12,7041.159,1088.176,69422.78,29693.37
248,12,7041.159,1088.176,69422.78,29693.37
249,12,7041.159,1088.176,69422.78,29693.37
250,12,7041.159,1088.176,69422.78,29693.37
251,12,7041.159,1088.176,69422.78,29693.37
252,12,7041.159,1088.176,69422.78,29693.37
253,12,7041.159,1088.176,69422.78,29693.37
254,12,7041.159,1088.176,69422.78,29693.37
255,12,7041.159,1088.176,69422.78,29693.37
256,12,7041.159,1088.176,69422.78,29693.37
257,12,7041.159,1088.176,69422.78,29693.37
258,12,7041.159,1088.176,69422.78,29693.37
259,12,7041.159,1088.176,69422.78,29693.37
260,12,7041.159,1088.176,69422.78,29693.37
261,13,7069.402,1074.398,69424.37,29591.51
262,13,7069.402,1074.398,69424.37,29591.51
263,13,7069.402,1074.398,69424.37,29591.51
264,13,7069.402,1074.398,69424.37,29591.51
265,13,7069.402,1074.398,69424.37,29591.51
266,13,7069.402,1074.398,69424.37,29591.51
267,13,7069.402,1074.398,69424.37,29591.51
268,13,7069.402,1074.398,69424.37,29591.51
269,13,7069.402,1074.398,69424.37,29591.51
270,12,7051.191,1058.927,69595.98,29663.38
271,12,7051.191,1058.927,69595.98,29663.38
272,12,7051.191,1058.927,69595.98,29663.38
273,12,7051.191,1058.927,69595.98,29663.38
274,12,7051.191,1058.927,69595.98,29663.38
275,12,7051.191,1058.927,69595.98,29663.38
276,12,7051.191,1058.927,69595.98,29663.38
277,12,7051.191,1058.927,69595.98,29663.38
278,12,7051.191,1058.927,69595.98,29663.38
279,12,7051.191,1058.927,69595.98,29663.38
280,12,7051.191,1058.927,69595.98,29663.38
281,12,7051.191,1058.927,69595.98,29663.38
282,12,7051.191,1058.927,69595.98,29663.38
283,12,7051.191,1058.927,69595.98,29663.38
284,12,7051.191,1058.927,69595.98,29663.38
285,12,7051.191,1058.927,69595.98,29663.38
286,12,7051.191,1058.927,69595.98,29663.38
287,12,7051.191,1058.927,69595.98,29663.38
288,12,7051.191,1058.927,69595.98,29663.38
289,12,7051.191,1058.927,69595.98,29663.38
290,12,7051.191,1058.927,69595.98,29663.38
291,12,7051.191,1058.927,69595.98,29663.38
292,12,7051.191,1058.927,69595.98,29663.38
293,12,7051.191,1058.927,69595.98,29663.38
294,12,7051.191,1058.927,69595.98,29663.38
295,12,7051.191,1058.927,69595.98,29663.38
296,12,7051.191,1058.927,69595.98,29663.38
297,12,7051.191,1058.927,69595.98,29663.38
298,12,7051.191,1058.927,69595.98,29663.38
299,12,7051.191,1058.927,69595.98,29663.38
300,12,7051.191,1058.927,69595.98,29663.38
301,12,7051.191,1058.927,69595.98,29663.38
302,12,7051.191,1058.927,69595.98,29663.38
303,12,7051.191,1058.927,69595.98,29663.38
304,12,7051.191,1058.927,69595.98,29663.38
305,13,7096.783,1043.052,69749.55,29777.04
306,13,7096.783,1043.052,69749.55,29777.04
307,13,7096.783,1043.052,69749.55,29777.04
308,13,7096.783,1043.052,69749.55,29777.04
309,13,7096.783,1043.052,69749.55,29777.04
310,13,7096.783,1043.052,69749.55,29777.04
311,13,7096.783,1043.052,69749.55,29777.04
312,13,7096.783,1043.052,69749.55,29777.04
313,13,7096.783,1043.052,69749.55,29777.04
314,13,7096.783,1043.052,69749.55,29777.04
315,13,7096.783,1043.052,69749.55,29777.04
316,12,7070.822,1054.218,69775.06,29894.35
317,12,7070.822,1054.218,69775.06,29894.35
318,12,7070.822,1054.218,69775.06,29894.35
319,12,7070.822,1054.218,69775.06,29894.35
320,12,7070.822,1054.218,69775.06,29894.35
321,12,7070.822,1054.218,69775.06,29894.35
322,12,7070.822,1054.218,69775.06,29894.35
323,12,7070.822,1054.218,69775.06,29894.35
324,12,7070.822,1054.218,69775.06,29894.35
325,12,7070.822,1054.218,69775.06,29894.35
326,12,7070.822,1054.218,69775.06,29894.35
327,12,7070.822,1054.218,69775.06,29894.35
328,12,7070.822,1054.218,69775.06,29894.35
329,12,7070.822,1054.218,69775.06,29894.35
330,12,7070.822,1054.218,69775.06,29894.35
331,13,7065.349,1055.422,69777.25,29855.12
332,11,7058.506,992.9468,70126.9,30047.76
333,11,7058.506,992.9468,70126.9,30047.76
334,11,7058.506,992.9468,70126.9,30047.76
335,11,7058.506,992.9468,70126.9,30047.76
336,11,7058.506,992.9468,70126.9,30047.76
337,11,7058.506,992.9468,70126.9,30047.76
338,11,7058.506,992.9468,70126.9,30047.76
339,11,7058.506,992.9468,70126.9,30047.76
340,10,7064.357,992.2415,70139.59,30052.53
341,10,7064.357,992.2415,70139.59,30052.53
342,10,7064.357,992.2415,70139.59,30052.53
343,10,7064.357,992.2415,70139.59,30052.53
344,10,7064.357,992.2415,70139.59,30052.53
345,10,7064.357,992.2415,70139.59,30052.53
346,10,7064.357,992.2415,70139.59,30052.53
347,10,7064.357,992.2415,70139.59,30052.53
348,10,7064.357,992.2415,70139.59,30052.53
349,10,7064.357,992.2415,70139.59,30052.53
350,10,7064.357,992.2415,70139.59,30052.53
351,10,7064.357,992.2415,70139.59,30052.53
352,10,7064.357,992.2415,70139.59,30052.53
353,10,7064.357,992.2415,70139.59,30052.53
354,9,7071.508,991.3795,70155.1,30058.37
355,9,7071.508,991.3795,70155.1,30058.37
356,9,7071.508,991.3795,70155.1,30058.37
357,8,6999.96,1008.733,69975.43,29923.05
358,8,6999.96,1008.733,69975.43,29923.05
359,8,6999.96,1008.733,69975.43,29923.05
360,8,6999.96,1008.733,69975.43,29923.05
361,8,6999.96,1008.733,69975.43,29923.05
362,8,6999.96,1008.733,69975.43,29923.05
363,8,6999.96,1008.733,69975.43,29923.05
364,8,6999.96,1008.733,69975.43,29923.05
365,8,6999.96,1008.733,69975.43,29923.05
366,8,6999.96,1008.733,69975.43,29923.05
367,8,6999.96,1008.733,69975.43,29923.05
368,8,6999.96,1008.733,69975.43,29923.05
369,8,6999.96,1008.733,69975.43,29923.05
370,8,6999.96,1008.733,69975.43,29923.05
371,8,6999.96,1008.733,69975.43,29923.05
372,8,6999.96,1008.733,69975.43,29923.05
373,8,6999.96,1008.733,69975.43,29923.05
374,8,6999.96,1008.733,69975.43,29923.05
375,8,6999.96,1008.733,69975.43,29923.05
376,8,6999.96,1008.733,69975.43,29923.05
377,8,6999.96,1008.733,69975.43,29923.05
378,8,6999.96,1008.733,69975.43,29923.05
379,8,6999.96,1008.733,69975.43,29923.05
380,8,6999.96,1008.733,69975.43,29923.05
381,8,6999.96,1008.733,69975.43,29923.05
382,8,6999.96,1008.733,69975.43,29923.05
383,8,6999.96,1008.733,69975.43,29923.05
384,8,6999.96,1008.733,69975.43,29923.05
385,8,6999.96,1008.733,69975.43,29923.05
386,8,6999.96,1008.733,69975.43,29923.05
387,8,6999.96,1008.733,69975.43,29923.05
388,8,6999.96,1008.733,69975.43,29923.05
389,8,6999.96,1008.733,69975.43,29923.05
390,8,6999.96,1008.733,69975.43,29923.05
391,8,6999.96,1008.733,69975.43,29923.05
392,8,6999.96,1008.733,69975.43,29923.05
393,8,6999.96,1008.733,69975.43,29923.05
394,8,6999.96,1008.733,69975.43,29923.05
395,8,6999.96,1008.733,69975.43,29923.05
396,8,6999.96,1008.733,69975.43,29923.05
397,8,6999.96,1008.733,69975.43,29923.05
398,8,6999.96,1008.733,69975.43,29923.05
399,8,6999.96,1008.733,69975.43,29923.05
400,8,6999.96,1008.733,69975.43,29923.05
401,8,6999.96,1008.733,69975.43,29923.05
402,8,6999.96,1008.733,69975.43,29923.05
403,8,6999.96,1008.733,69975.43,29923.05
404,8,6999.96,1008.733,69975.43,29923.05
405,8,6999.96,1008.733,69975.43,29923.05
406,8,6999.96,1008.733,69975.43,29923.05
407,8,6999.96,1008.733,69975.43,29923.05
408,8,6999.96,1008.733,69975.43,29923.05
409,8,6999.96,1008.733,69975.43,29923.05
410,8,6999.96,1008.733,69975.43,29923.05
411,8,6999.96,1008.733,69975.43,29923.05
412,8,6999.96,1008.733,69975.43,29923.05
413,8,6999.96,1008.733,69975.43,29923.05
414,8,6999.96,1008.733,69975.43,29923.05
415,8,6999.96,1008.733,69975.43,29923.05
416,8,6999.96,1008.733,69975.43,29923.05
417,8,6999.96,1008.733,69975.43,29923.05
418,8,6999.96,1008.733,69975.43,29923.05
419,8,6999.96,1008.733,69975.43,29923.05
420,8,6999.96,1008.733,69975.43,29923.05
421,8,6999.96,1008.733,69975.43,29923.05
422,8,6999.96,1008.733,69975.43,29923.05
423,8,6999.96,1008.733,69975.43,29923.05
424,8,6999.96,1008.733,69975.43,29923.05
425,8,6999.96,1008.733,69975.43,29923.05
426,8,6999.96,1008.733,69975.43,29923.05
427,8,6999.96,1008.733,69975.43,29923.05
428,8,6999.96,1008.733,69975.43,29923.05
429,8,6999.96,1008.733,69975.43,29923.05
430,8,6999.96,1008.733,69975.43,29923.05
431,8,6999.96,1008.733,69975.43,29923.05
432,8,6999.96,1008.733,69975.43,29923.05
433,8,6999.96,1008.733,69975.43,29923.05
434,8,6999.96,1008.733,69975.43,29923.05
435,8,6999.96,1008.733,69975.43,29923.05
436,8,6999.96,1008.733,69975.43,29923.05
437,8,6999.96,1008.733,69975.43,29923.05
438,8,6999.96,1008.733,69975.43,29923.05
439,8,6999.96,1008.733,69975.43,29923.05
440,8,6999.96,1008.733,69975.43,29923.05
441,8,6999.96,1008.733,69975.43,29923.05
442,8,6999.96,1008.733,69975.43,29923.05
443,8,6999.96,1008.733,69975.43,29923.05
444,8,6999.96,1008.733,69975.43,29923.05
445,8,6999.96,1008.733,69975.43,29923.05
446,8,6999.96,1008.733,69975.43,29923.05
447,8,6999.96,1008.733,69975.43,29923.05
448,8,6999.96,1008.733,69975.43,29923.05
449,8,6999.96,1008.733,69975.43,29923.05
450,8,6999.96,1008.733,69975.43,29923.05
451,8,6999.96,1008.733,69975.43,29923.05
452,8,6999.96,1008.733,69975.43,29923.05
453,8,6999.96,1008.733,69975.43,29923.05
454,7,6999.954,1009.981,69971.91,29912.06
455,7,6999.954,1009.981,69971.91,29912.06
456,7,6999.954,1009.981,69971.91,29912.06
457,7,6999.954,1009.981,69971.91,29912.06
458,7,6999.954,1009.981,69971.91,29912.06
459,7,6999.954,1009.981,69971.91,29912.06
460,7,6999.954,1009.981,69971.91,29912.06
461,7,6999.954,1009.981,69971.91,29912.06
462,7,6999.954,1009.981,69971.91,29912.06
463,7,6999.954,1009.981,69971.91,29912.06
464,7,6999.954,1009.981,69971.91,29912.06
465,7,6999.954,1009.981,69971.91,29912.06
466,7,6999.954,1009.981,69971.91,29912.06
467,7,6999.954,1009.981,69971.91,29912.06
468,7,6999.954,1009.981,69971.91,29912.06
469,7,6999.954,1009.981,69971.91,29912.06
470,7,6999.954,1009.981,69971.91,29912.06
471,7,6999.954,1009.981,69971.91,29912.06
472,7,6999.954,1009.981,69971.91,29912.06
473,7,6999.954,1009.981,69971.91,29912.06
474,7,6999.954,1009.981,69971.91,29912.06
475,7,6999.954,1009.981,69971.91,29912.06
476,7,6999.954,1009.981,69971.91,29912.06
477,7,6999.954,1009.981,69971.91,29912.06
478,7,6999.954,1009.981,69971.91,29912.06
479,7,6999.954,1009.981,69971.91,29912.06
480,7,6999.954,1009.981,69971.91,29912.06
481,7,6999.954,1009.981,69971.91,29912.06
482,7,6999.954,1009.981,69971.91,29912.06
483,7,6999.954,1009.981,69971.91,29912.06
484,7,6999.954,1009.981,69971.91,29912.06
485,7,6999.954,1009.981,69971.91,29912.06
486,7,6999.954,1009.981,69971.91,29912.06
487,7,6999.954,1009.981,69971.91,29912.06
488,7,6999.954,1009.981,69971.91,29912.06
489,7,6999.954,1009.981,69971.91,29912.06
490,7,6999.954,1009.981,69971.91,29912.06
491,7,6999.954,1009.981,69971.91,29912.06
492,7,6999.954,1009.981,69971.91,29912.06
493,7,6999.954,1009.981,69971.91,29912.06
494,7,6999.954,1009.981,69971.91,29912.06
495,7,6999.954,1009.981,69971.91,29912.06
496,7,6999.954,1009.981,69971.91,29912.06
497,7,6999.954,1009.981,69971.91,29912.06
498,7,6999.954,1009.981,69971.91,29912.06
499,7,6999.954,1009.981,69971.91,29912.06
500,7,6999.954,1009.981,69971.91,29912.06
501,7,6999.954,1009.981,69971.91,29912.06
502,7,6999.954,1009.981,69971.91,29912.06
503,7,6999.954,1009.981,69971.91,29912.06
504,7,6999.954,1009.981,69971.91,29912.06
505,7,6999.954,1009.981,69971.91,29912.06
506,7,6999.954,1009.981,69971.91,29912.06
507,7,6999.954,1009.981,69971.91,29912.06
508,7,6999.954,1009.981,69971.91,29912.06
509,7,6999.954,1009.981,69971.91,29912.06
510,7,6999.954,1009.981,69971.91,29912.06
511,7,6999.954,1009.981,69971.91,29912.06
512,7,6999.954,1009.981,69971.91,29912.06
513,7,6999.954,1009.981,69971.91,29912.06
514,7,6999.954,1009.981,69971.91,29912.06
515,7,6999.954,1009.981,69971.91,29912.06
516,7,6999.954,1009.981,69971.91,29912.06
517,7,6999.954,1009.981,69971.91,29912.06
518,7,6999.954,1009.981,69971.91,29912.06
519,7,6999.954,1009.981,69971.91,29912.06
520,7,6999.954,1009.981,69971.91,29912.06
521,7,6999.954,1009.981,69971.91,29912.06
522,7,6999.954,1009.981,69971.91,29912.06
523,7,6999.954,1009.981,69971.91,29912.06
524,7,6999.954,1009.981,69971.91,29912.06
525,7,6999.954,1009.981,69971.91,29912.06
526,7,6999.954,1009.981,69971.91,29912.06
527,7,6999.954,1009.981,69971.91,29912.06
528,7,6999.954,1009.981,69971.91,29912.06
529,7,6999.954,1009.981,69971.91,29912.06
530,7,6999.954,1009.981,69971.91,29912.06
531,7,6999.954,1009.981,69971.91,29912.06
532,7,6999.954,1009.981,69971.91,29912.06
533,7,6999.954,1009.981,69971.91,29912.06
534,7,6999.954,1009.981,69971.91,29912.06
535,7,6999.954,1009.981,69971.91,29912.06
536,7,6999.954,1009.981,69971.91,29912.06
537,7,6999.954,1009.981,69971.91,29912.06
538,7,6999.954,1009.981,69971.91,29912.06
539,7,6999.954,1009.981,69971.91,29912.06
540,7,6999.954,1009.981,69971.91,29912.06
541,7,6999.954,1009.981,69971.91,29912.06
542,7,6999.954,1009.981,69971.91,29912.06
543,7,6999.954,1009.981,69971.91,29912.06
544,7,6999.954,1009.981,69971.91,29912.06
545,7,6999.954,1009.981,69971.91,29912.06
546,7,6999.954,1009.981,69971.91,29912.06
547,7,6999.954,1009.981,69971.91,29912.06
548,7,6999.954,1009.981,69971.91,29912.06
549,7,6999.954,1009.981,69971.91,29912.06
550,7,6999.954,1009.981,69971.91,29912.06
551,7,6999.954,1009.981,69971.91,29912.06
552,7,6999.954,1009.981,69971.91,29912.06
553,7,6999.954,1009.981,69971.91,29912.06
554,7,6999.954,1009.981,69971.91,29912.06
555,7,6999.954,1009.981,69971.91,29912.06
556,7,6999.954,1009.981,69971.91,29912.06
557,7,6999.954,1009.981,69971.91,29912.06
558,7,6999.954,1009.981,69971.91,29912.06
559,7,6999.954,1009.981,69971.91,29912.06
560,7,6999.954,1009.981,69971.91,29912.06
561,7,6999.954,1009.981,69971.91,29912.06
562,7,6999.954,1009.981,69971.91,29912.06
563,7,6999.954,1009.981,69971.91,29912.06
564,7,6999.954,1009.981,69971.91,29912.06
565,7,6999.954,1009.981,69971.91,29912.06
566,7,6999.954,1009.981,69971.91,29912.06
567,7,6999.954,1009.981,69971.91,29912.06
568,7,6999.954,1009.981,69971.91,29912.06
569,7,6999.954,1009.981,69971.91,29912.06
570,7,6999.954,1009.981,69971.91,29912.06
571,7,6999.954,1009.981,69971.91,29912.06
572,7,6999.954,1009.981,69971.91,29912.06
573,7,6999.954,1009.981,69971.91,29912.06
574,7,6999.954,1009.981,69971.91,29912.06
575,7,6999.954,1009.981,69971.91,29912.06
576,7,6999.954,1009.981,69971.91,29912.06
577,7,6999.954,1009.981,69971.91,29912.06
578,7,6999.954,1009.981,69971.91,29912.06
579,7,6999.954,1009.981,69971.91,29912.06
580,7,6999.954,1009.981,69971.91,29912.06
581,7,6999.954,1009.981,69971.91,29912.06
582,7,6999.954,1009.981,69971.91,29912.06
583,7,6999.954,1009.981,69971.91,29912.06
584,7,6999.954,1009.981,69971.91,29912.06
585,7,6999.954,1009.981,69971.91,29912.06
586,7,6999.954,1009.981,69971.91,29912.06
587,7,6999.954,1009.981,69971.91,29912.06
588,7,6999.954,1009.981,69971.91,29912.06
589,7,6999.954,1009.981,69971.91,29912.06
590,7,6999.954,1009.981,69971.91,29912.06
591,7,6999.954,1009.981,69971.91,29912.06
592,7,6999.954,1009.981,69971.91,29912.06
593,7,6999.954,1009.981,69971.91,29912.06
594,7,6999.954,1009.981,69971.91,29912.06
595,7,6999.954,1009.981,69971.91,29912.06
596,7,6999.954,1009.981,69971.91,29912.06
597,7,6999.954,1009.981,69971.91,29912.06
598,7,6999.954,1009.981,69971.91,29912.06
599,7,6999.954,1009.981,69971.91,29912.06
600,7,6999.954,1009.981,69971.91,29912.06
601,7,6999.954,1009.981,69971.91,29912.06
602,7,6999.954,1009.981,69971.91,29912.06
603,7,6999.954,1009.981,69971.91,29912.06
604,7,6999.954,1009.981,69971.91,29912.06
605,7,6999.954,1009.981,69971.91,29912.06
606,7,6999.954,1009.981,69971.91,29912.06
607,7,6999.954,1009.981,69971.91,29912.06
608,7,6999.954,1009.981,69971.91,29912.06
609,7,6999.954,1009.981,69971.91,29912.06
610,7,6999.954,1009.981,69971.91,29912.06
611,8,6966.53,1045.952,70052.05,30041.8
612,8,6966.53,1045.952,70052.05,30041.8
613,8,6966.53,1045.952,70052.05,30041.8
614,8,6966.53,1045.952,70052.05,30041.8
615,8,6966.53,1045.952,70052.05,30041.8
616,8,6966.53,1045.952,70052.05,30041.8
617,8,6966.53,1045.952,70052.05,30041.8
618,8,6966.53,1045.952,70052.05,30041.8
619,8,6966.53,1045.952,70052.05,30041.8
620,8,6966.53,1045.952,70052.05,30041.8
621,8,6966.53,1045.952,70052.05,30041.8
622,8,6966.53,1045.952,70052.05,30041.8
623,8,6966.53,1045.952,70052.05,30041.8
624,8,6966.53,1045.952,70052.05,30041.8
625,8,6966.53,1045.952,70052.05,30041.8
626,8,6966.53,1045.952,70052.05,30041.8
627,8,6966.53,1045.952,70052.05,30041.8
628,8,6966.53,1045.952,70052.05,30041.8
629,8,6966.53,1045.952,70052.05,30041.8
